Wall time,Step,Value
1652210835.3087535,1,25.89590072631836
1652211476.6294734,1349,1.1389000415802002
1652212150.880601,2698,0.38679999113082886
1652212812.3668485,4047,0.3456000089645386
1652213479.2825272,5396,0.3192000091075897
1652214138.2709022,6745,0.299699991941452
1652214814.8421404,8094,0.2849000096321106
1652215481.3590121,9443,0.2721000015735626
1652216142.2238169,10792,0.26339998841285706
1652216804.2838795,12141,0.25699999928474426
1652217468.230413,13490,0.2524000108242035
