Wall time,Step,Value
1652201202.0866566,1,25.92449951171875
1652201982.1263402,1677,1.013100028038025
1652202801.263164,3354,0.38679999113082886
1652203620.1498632,5031,0.3458999991416931
1652204433.2400825,6708,0.3199000060558319
1652205250.862167,8385,0.30079999566078186
1652206069.2148788,10062,0.2854999899864197
1652206881.8877654,11739,0.27399998903274536
1652207696.148653,13416,0.2648000121116638
1652208513.2382061,15093,0.25859999656677246
1652209330.0962229,16770,0.2542000114917755
