Wall time,Step,Value
1652191705.8630188,1,24.33009910583496
1652192592.0435128,1914,0.9871000051498413
1652193524.363514,3828,0.42800000309944153
1652194449.8664527,5742,0.3862000107765198
1652195376.6499505,7656,0.35899999737739563
1652196303.0760984,9570,0.3391999900341034
1652197231.6353006,11484,0.32409998774528503
1652198158.938033,13398,0.31200000643730164
1652199087.3135312,15312,0.30239999294281006
1652200014.639484,17226,0.2953999936580658
1652200941.9745548,19140,0.290800005197525
